PP4502N,,,,,CB 386NE,,,,,CB 143NJ,,,,,CB 598NJ,,,,,CB 529NR,,,,
 ,,,,, ,,,,, ,,,,, ,,,,, ,,,,
 ,01:26:56,,,, ,05:27:03,,,, ,01:46:43,,,, ,00:05:39,,,, ,,,,
2023-03-15 05:38:33,,"Średnia 5, 88-180 Złotniki Kujawskie, Poland",Złotniki Kujawskie,,2023-03-07 07:55:27,,"Pyrbaumer Str. 3a, 92353 Postbauer-Heng, Germany",Postbauer-Heng,,2023-03-08 06:40:02,,"Średnia 5, 88-180 Złotniki Kujawskie, Poland",Złotniki Kujawskie,,2023-03-06 15:57:59,,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,,2023-03-07 07:41:07,,"Rzeszowska 139, 39-200 Dębica, Poland",Dębica,
2023-03-15 06:56:07,00:26:09,"Szosa Toruńska, 86-302 Grudziądz, Poland",Grudziądz,,2023-03-07 08:17:35,,"Danlohe 10, 92367 Pilsach, Germany",Pilsach,,2023-03-08 07:35:38,,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,,2023-03-06 18:28:50,,"Kamieńca Podolskiego 10, 93-645 Łódź, Poland",Łódź,,2023-03-07 08:05:30,,"Jaźwiny 111, 39-215, Poland",Jaźwiny,
 ,,,,, ,00:19:32,,,, ,01:53:34,,,, ,02:34:29,,,, ,00:10:35,,,
2023-03-15 07:01:06,,"Szosa Toruńska, 86-302 Grudziądz, Poland",Grudziądz,,2023-03-07 16:06:06,,"Danlohe 10, 92367 Pilsach, Germany",Pilsach,,2023-03-08 12:27:52,,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,,2023-03-06 18:34:04,,"Kamieńca Podolskiego 10, 93-645 Łódź, Poland",Łódź,,2023-03-07 08:09:49,,"Jaźwiny 111, 39-215, Poland",Jaźwiny,
2023-03-15 07:25:30,00:14:34,"Droga Metalowców 5, 86-302 Grudziądz, Poland",Grudziądz,,2023-03-07 17:06:53,,"Von-Seeckt-Straße 23, 93053 Regensburg, Germany",Regensburg,,2023-03-08 12:38:48,,"Przemysłowa 34, 85-758 Bydgoszcz, Poland",Bydgoszcz,,2023-03-06 20:46:06,,"DW925 163, 43-180 Orzesze, Poland",Orzesze,,2023-03-07 09:29:39,,"Droga bez nazwy, Poland",,
 ,,,,, ,00:22:08,,,, ,00:55:36,,,, ,02:30:51,,,, ,00:24:23,,,
2023-03-15 12:16:10,00:10:18,"Droga Metalowców 5, 86-302 Grudziądz, Poland",Grudziądz,,2023-03-07 17:35:09,,"Von-Seeckt-Straße 23, 93053 Regensburg, Germany",Regensburg,,2023-03-08 13:17:28,,"Przemysłowa 34, 85-758 Bydgoszcz, Poland",Bydgoszcz,,2023-03-07 07:47:21,,"Rybnicka 163, 43-180 Orzesze, Poland",Orzesze,,2023-03-07 12:09:21,,"Droga bez nazwy, Poland",,
2023-03-15 12:29:21,,"Chełmińska, 86-302 Grudziądz, Poland",Grudziądz,,2023-03-07 17:42:09,,"Grunewaldstraße 8-18, 93053 Regensburg, Germany",Regensburg,,2023-03-08 13:28:31,,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,,2023-03-07 08:11:23,,"Huloki, 44-240 Żory, Poland",Żory,,2023-03-07 12:52:10,,"Kraśniów 25, 28-520, Poland",Kraśniów,
 ,00:10:12,,,, ,01:00:47,,,, ,00:10:56,,,, ,02:12:02,,,, ,,,,
2023-03-15 12:54:08,,"Chełmińska 206, 86-300 Grudziądz, Poland",Grudziądz,,2023-03-08 08:09:27,,"Grunewaldstraße 8-18, 93053 Regensburg, Germany",Regensburg,,2023-03-09 14:15:24,,"Karola Szajnochy 14-18, 85-738 Bydgoszcz, Poland",Bydgoszcz,,2023-03-07 08:16:38,,"Stodolna 1, 44-240 Żory, Poland",Żory,,2023-03-07 12:59:57,01:19:50,"Kraśniów 25, 28-520, Poland",Kraśniów,
2023-03-15 13:10:18,00:45:19,"Lotnicza 21, 86-300 Grudziądz, Poland",Grudziądz,,2023-03-08 08:32:47,,"Hofer Str. 18-24, 93057 Regensburg, Germany",Regensburg,,2023-03-09 14:27:28,,"Przemysłowa, 85-758 Bydgoszcz, Poland",Bydgoszcz,,2023-03-07 08:34:55,,"Poligonowa 25, 44-251 Rybnik, Poland",Rybnik,,2023-03-07 14:20:16,,"Na Załęczu 1, 31-587 Kraków, Poland",Kraków,
 ,,,,, ,,,,, ,00:11:03,,,, ,00:24:02,,,, ,,,,
2023-03-15 14:38:43,01:50:34,"Lotnicza 21, 86-300 Grudziądz, Poland",Grudziądz,,2023-03-08 13:31:13,00:07:00,"Hofer Str. 24, 93057 Regensburg, Germany",Regensburg,,2023-03-09 14:32:25,,"Przemysłowa, 85-758 Bydgoszcz, Poland",Bydgoszcz,,2023-03-07 13:44:24,,"Poligonowa 25, 44-251 Rybnik, Poland",Rybnik,,2023-03-07 17:20:13,00:42:49,"Na Załęczu 1, 31-587 Kraków, Poland",Kraków,
2023-03-15 16:05:39,,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,,2023-03-08 14:08:57,,"St2397 2-22, 92421 Schwandorf, Germany",Schwandorf,,2023-03-09 14:42:08,,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,,2023-03-07 14:19:27,,"al. Piastów Śląskich 11, 41-706 Ruda Śląska, Poland",Ruda Śląska,,2023-03-07 18:26:50,,"Jaksice 428, 32-200 Miechów, Poland",Miechów,
 ,00:58:34,,,, ,,,,, ,00:12:04,,,, ,00:18:17,,,, ,,,,
